,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
0,P14,1,1,1,-450.0,-12.60412912808349,0.0,63.346065088999694,-126.0,-3.5291561558633773,-93.0,-2.6048533531372544,33.0,0.9243028027261226,-5.336346210000556
1,P14,1,7,2,450.0,12.60412912808349,0.0,73.66265054799987,126.0,3.5291561558633773,89.0,2.492816649776512,37.0,1.0363395060868645,-2.203398737000043
2,P14,1,2,2,450.0,12.60412912808349,81.19674013899976,81.4300919909997,-84.0,-2.3527707705755847,0.0,0.0,-84.0,-2.3527707705755847,-0.7027473100006318
3,P14,1,4,2,450.0,12.60412912808349,87.46376714899998,87.4470950279997,0.0,0.0,53.0,1.4844863195298332,-53.0,-1.4844863195298332,-1.369449851000354
4,P14,1,3,2,450.0,12.60412912808349,94.14725162099967,94.26410966599997,-42.0,-1.1763853852877924,64.0,1.792587253771874,-106.0,-2.9689726390596665,-1.1363714590002019
5,P14,1,7,1,-450.0,-12.60412912808349,100.73103915299998,101.08108995799967,126.0,3.5291561558633773,-25.0,-0.7002293960046383,-151.0,-4.229385551868015,-0.8694377740002892
6,P14,1,1,2,450.0,12.60412912808349,107.28025504900006,107.6303732309998,-126.0,-3.5291561558633773,-4.0,-0.11203670336074212,-122.0,-3.417119452502635,-0.9194513020001978
7,P14,1,6,2,450.0,12.60412912808349,0.0,113.64683131499987,84.0,2.3527707705755847,111.0,3.1090185182605943,-27.0,-0.7562477476850094,-1.2368014770004265
8,P14,1,5,2,450.0,12.60412912808349,0.0,120.09707772299998,42.0,1.1763853852877924,118.0,3.305082749141893,-76.0,-2.1286973638541,-0.6028654380002081
9,P14,1,4,1,-450.0,-12.60412912808349,126.0302038939999,126.01379469999983,0.0,0.0,-81.0,-2.2687432430550283,-81.0,-2.2687432430550283,-1.0528820800004723
10,P14,1,3,1,-450.0,-12.60412912808349,0.0,132.28068984899983,-42.0,-1.1763853852877924,-91.0,-2.5488350014568835,-49.0,-1.3724496161690911,-0.8028482450004049
11,P14,1,5,1,-450.0,-12.60412912808349,138.3973314179998,138.5138066479999,42.0,1.1763853852877924,-56.0,-1.5685138470503899,-98.0,-2.7448992323381822,-0.9535252350001429
12,P14,1,6,1,-450.0,-12.60412912808349,144.78084863100003,145.014114609,84.0,2.3527707705755847,-49.0,-1.3724496161690911,-133.0,-3.7252203867446756,-2.4364917230000174
13,P14,1,2,1,-450.0,-12.60412912808349,0.0,152.5305862629998,-84.0,-2.3527707705755847,-122.0,-3.417119452502635,-38.0,-1.06434868192705,-1.5372757850004746
14,P14,2,4,1,-450.0,-12.60412912808349,225.58216560599976,225.56544008299988,0.0,0.0,-76.0,-2.1286973638541,-76.0,-2.1286973638541,-3.7032271190000756
15,P14,2,7,1,-450.0,-12.60412912808349,234.5987318819998,234.9487686839998,126.0,3.5291561558633773,-18.0,-0.5041651651233395,-144.0,-4.033321320986716,-1.936401121000472
16,P14,2,3,2,450.0,12.60412912808349,242.2157691289999,242.33238291899988,-42.0,-1.1763853852877924,64.0,1.792587253771874,-106.0,-2.9689726390596665,-0.6035005370004001
17,P14,2,2,1,-450.0,-12.60412912808349,0.0,248.01571411099985,-84.0,-2.3527707705755847,-123.0,-3.4451286283428204,-39.0,-1.0923578577672357,-0.8199378770004841
18,P14,2,1,2,450.0,12.60412912808349,254.14918635799995,254.49894021699993,-126.0,-3.5291561558633773,25.0,0.7002293960046383,-151.0,-4.229385551868015,-0.5203081350000502
19,P14,2,6,1,-450.0,-12.60412912808349,260.3323883969997,260.565959216,84.0,2.3527707705755847,-26.0,-0.7282385718448239,-110.0,-3.0810093424204084,-0.5540198640001108
20,P14,2,6,2,450.0,12.60412912808349,0.0,266.1995797320001,84.0,2.3527707705755847,117.0,3.2770735733017067,-33.0,-0.9243028027261226,-0.28638394400013567
21,P14,2,5,2,450.0,12.60412912808349,0.0,271.68275005099986,42.0,1.1763853852877924,128.0,3.585174507543748,-86.0,-2.4087891222559557,-0.8703990790004354
22,P14,2,7,2,450.0,12.60412912808349,0.0,277.52919152899995,126.0,3.5291561558633773,145.0,4.061330496826902,-19.0,-0.532174340963525,-0.9744363110003178
23,P14,2,3,1,-450.0,-12.60412912808349,0.0,283.73304996199977,-42.0,-1.1763853852877924,-110.0,-3.0810093424204084,-68.0,-1.9046239571326162,-0.7363539960001617
24,P14,2,5,1,-450.0,-12.60412912808349,289.79992955399985,289.916694603,42.0,1.1763853852877924,-79.0,-2.212724891374657,-121.0,-3.3891102766624495,-1.786104970999986
25,P14,2,2,2,450.0,12.60412912808349,297.0339360449998,297.2669047219997,-84.0,-2.3527707705755847,69.0,1.9326331329728017,-153.0,-4.285403903548386,-1.0862275290005527
26,P14,2,1,1,-450.0,-12.60412912808349,0.0,303.33388350999985,-126.0,-3.5291561558633773,-119.0,-3.3330919249820785,7.0,0.19606423088129873,-2.6036955660001695
27,P14,2,4,2,450.0,12.60412912808349,311.2679566019997,311.25115310499996,0.0,0.0,90.0,2.5208258256166975,-90.0,-2.5208258256166975,-0.9027226230000451
28,P14,3,1,2,450.0,12.60412912808349,346.1338429399998,346.4839921869998,-126.0,-3.5291561558633773,-1.0,-0.02800917584018553,-125.0,-3.5011469800231914,-1.4696657530002994
29,P14,3,6,1,-450.0,-12.60412912808349,353.26727683399986,353.50079494400006,84.0,2.3527707705755847,-46.0,-1.2884220886485345,-130.0,-3.6411928592241187,-3.370203477999894
30,P14,3,7,2,450.0,12.60412912808349,0.0,361.8342748279997,126.0,3.5291561558633773,133.0,3.7252203867446756,-7.0,-0.19606423088129873,-1.0869170050004868
31,P14,3,2,1,-450.0,-12.60412912808349,0.0,368.0009122219999,-84.0,-2.3527707705755847,-115.0,-3.2210552216213357,-31.0,-0.8682844510457515,-2.1033533030004037
32,P14,3,5,1,-450.0,-12.60412912808349,375.417700296,375.5343735849997,42.0,1.1763853852877924,-77.0,-2.156706539694286,-119.0,-3.3330919249820785,-1.436649710000438
33,P14,3,4,2,450.0,12.60412912808349,382.28466156199966,382.2678809879999,0.0,0.0,95.0,2.660871704817626,-95.0,-2.660871704817626,-0.6368679230004091
34,P14,3,6,2,450.0,12.60412912808349,0.0,388.0015283939997,84.0,2.3527707705755847,130.0,3.6411928592241187,-46.0,-1.2884220886485345,-0.8694598630004293
35,P14,3,3,1,-450.0,-12.60412912808349,0.0,394.08498213899975,-42.0,-1.1763853852877924,-110.0,-3.0810093424204084,-68.0,-1.9046239571326162,-1.8528199910001604
36,P14,3,5,2,450.0,12.60412912808349,0.0,401.15227403200015,42.0,1.1763853852877924,115.0,3.2210552216213357,-73.0,-2.044669836333544,-0.8692552640000031
37,P14,3,4,1,-450.0,-12.60412912808349,407.3523400099998,407.33573647099956,0.0,0.0,-88.0,-2.4648074739363266,-88.0,-2.4648074739363266,-0.7026852470003178
38,P14,3,1,1,-450.0,-12.60412912808349,0.0,413.01922508300004,-126.0,-3.5291561558633773,-134.0,-3.7532295625848615,-8.0,-0.22407340672148424,-1.9699594899998374
39,P14,3,3,2,450.0,12.60412912808349,420.3182800090003,420.43567659300015,-42.0,-1.1763853852877924,84.0,2.3527707705755847,-126.0,-3.5291561558633773,-2.7358183510000345
40,P14,3,2,2,450.0,12.60412912808349,428.50193174199967,428.7351113919999,-84.0,-2.3527707705755847,72.0,2.016660660493358,-156.0,-4.369431431068943,-2.02065474300025
41,P14,3,7,1,-450.0,-12.60412912808349,436.0853056459996,436.4354449890002,126.0,3.5291561558633773,-29.0,-0.8122660993653803,-155.0,-4.341422255228757,-1.0528947389998393
42,P14,4,6,2,450.0,12.60412912808349,0.0,562.3372564810002,84.0,2.3527707705755847,112.0,3.1370276941007798,-28.0,-0.7842569235251949,-0.7866988900000251
43,P14,4,5,2,450.0,12.60412912808349,0.0,568.3208907550002,42.0,1.1763853852877924,104.0,2.9129542873792955,-62.0,-1.736568902091503,-1.553420855999775
44,P14,4,2,2,450.0,12.60412912808349,575.1877521359997,575.4207711100003,-84.0,-2.3527707705755847,83.0,2.3247615947353992,-167.0,-4.677532365310984,-2.5871470759998374
45,P14,4,7,1,-450.0,-12.60412912808349,583.321099112,583.6710335579996,126.0,3.5291561558633773,-49.0,-1.3724496161690911,-175.0,-4.901605772032468,-0.5700424930005283
46,P14,4,1,2,450.0,12.60412912808349,589.5544481410002,589.9045727349999,-126.0,-3.5291561558633773,32.0,0.896293626885937,-158.0,-4.425449782749314,-0.7195084039999529
47,P14,4,3,1,-450.0,-12.60412912808349,0.0,595.8379247339994,-42.0,-1.1763853852877924,-91.0,-2.5488350014568835,-49.0,-1.3724496161690911,-1.8363405360009892
48,P14,4,7,2,450.0,12.60412912808349,0.0,602.6547670160003,126.0,3.5291561558633773,114.0,3.1930460457811503,12.0,0.3361101100822264,-1.436221643999943
49,P14,4,4,1,-450.0,-12.60412912808349,609.4221142929996,609.4053778399998,0.0,0.0,-86.0,-2.4087891222559557,-86.0,-2.4087891222559557,-1.7531236030004038
50,P14,4,2,1,-450.0,-12.60412912808349,0.0,616.2554340889997,-84.0,-2.3527707705755847,-125.0,-3.5011469800231914,-41.0,-1.1483762094476069,-0.7368017910007438
51,P14,4,5,1,-450.0,-12.60412912808349,622.3229216960003,622.4393829539999,42.0,1.1763853852877924,-76.0,-2.1286973638541,-118.0,-3.305082749141893,-0.5029959160006001
52,P14,4,1,1,-450.0,-12.60412912808349,0.0,627.9229713489999,-126.0,-3.5291561558633773,-134.0,-3.7532295625848615,-8.0,-0.22407340672148424,-0.752581317000022
53,P14,4,6,1,-450.0,-12.60412912808349,634.0050659329995,634.2387245120003,84.0,2.3527707705755847,-93.0,-2.6048533531372544,-177.0,-4.957624123712839,-1.5200643539997145
54,P14,4,4,2,450.0,12.60412912808349,641.0884538590003,641.071968625,0.0,0.0,88.0,2.4648074739363266,-88.0,-2.4648074739363266,-0.5864384490000702
55,P14,4,3,2,450.0,12.60412912808349,646.9886525669995,647.1052375249997,-42.0,-1.1763853852877924,79.0,2.212724891374657,-121.0,-3.3891102766624495,-1.3864523240004019
56,P14,5,1,2,450.0,12.60412912808349,685.6560968210001,686.0060317040002,-126.0,-3.5291561558633773,-9.0,-0.25208258256166977,-117.0,-3.2770735733017067,-1.5200085319997925
57,P14,5,2,2,450.0,12.60412912808349,692.8395537229994,693.072607474,-84.0,-2.3527707705755847,18.0,0.5041651651233395,-102.0,-2.8569359356989237,-1.3202934690002621
58,P14,5,7,1,-450.0,-12.60412912808349,699.7228786680002,700.0728861900002,126.0,3.5291561558633773,-30.0,-0.840275275205566,-156.0,-4.369431431068943,-1.2368837870003517
59,P14,5,1,1,-450.0,-12.60412912808349,0.0,706.2894745469998,-126.0,-3.5291561558633773,-115.0,-3.2210552216213357,11.0,0.3081009342420408,-1.7368092010005967
60,P14,5,5,2,450.0,12.60412912808349,0.0,713.2401956369999,42.0,1.1763853852877924,106.0,2.9689726390596665,-64.0,-1.792587253771874,-1.7030961579998802
