,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
0,P22,1,1,1,-450.0,-12.60412912808349,0.0,99.74485643000116,-126.0,-3.5291561558633773,-100.0,-2.800917584018553,26.0,0.7282385718448239,0.09495915500156116
1,P22,1,2,1,-450.0,-12.60412912808349,0.0,105.0273038409996,-84.0,-2.3527707705755847,-103.0,-2.8849451115391096,-19.0,-0.532174340963525,-0.8069767260003573
2,P22,1,7,1,-450.0,-12.60412912808349,111.44339325100009,111.79367228999945,126.0,3.5291561558633773,8.0,0.22407340672148424,-118.0,-3.305082749141893,-0.6404993159994774
3,P22,1,5,1,-450.0,-12.60412912808349,118.02649522700085,118.14369564700064,42.0,1.1763853852877924,13.0,0.36411928592241194,-29.0,-0.8122660993653803,-0.5065720539987524
4,P22,1,6,1,-450.0,-12.60412912808349,124.24332372600111,124.47722610300116,84.0,2.3527707705755847,40.0,1.1203670336074214,-44.0,-1.2324037369681633,-0.40637486199739214
5,P22,1,7,2,450.0,12.60412912808349,0.0,130.1273255520009,126.0,3.5291561558633773,104.0,2.9129542873792955,22.0,0.6162018684840816,-0.20659056799740938
6,P22,1,3,1,-450.0,-12.60412912808349,0.0,135.8103266119997,-42.0,-1.1763853852877924,-64.0,-1.792587253771874,-22.0,-0.6162018684840816,-0.5406457459994272
7,P22,1,1,2,450.0,12.60412912808349,141.94297050600107,142.29391064300034,-126.0,-3.5291561558633773,-2.0,-0.05601835168037106,-124.0,-3.473137804183006,-0.790795064998747
8,P22,1,4,1,-450.0,-12.60412912808349,148.69321772799958,148.67729911400056,0.0,0.0,-74.0,-2.072679012173729,-74.0,-2.072679012173729,-0.6231421619977482
9,P22,1,6,2,450.0,12.60412912808349,0.0,154.67708491400117,84.0,2.3527707705755847,108.0,3.0249909907400374,-24.0,-0.6722202201644528,-0.5565773369980889
10,P22,1,4,2,450.0,12.60412912808349,160.85997045000113,160.84308011900066,0.0,0.0,91.0,2.5488350014568835,-91.0,-2.5488350014568835,-0.1396918829977949
11,P22,1,5,2,450.0,12.60412912808349,0.0,166.4768487170004,42.0,1.1763853852877924,106.0,2.9689726390596665,-64.0,-1.792587253771874,-0.10597744099868578
12,P22,1,2,2,450.0,12.60412912808349,172.19309840999995,172.42664177000006,-84.0,-2.3527707705755847,46.0,1.2884220886485345,-130.0,-3.6411928592241187,-0.4405999749997136
13,P22,1,3,2,450.0,12.60412912808349,178.47712069000045,178.59377629200026,-42.0,-1.1763853852877924,79.0,2.212724891374657,-121.0,-3.3891102766624495,-0.573720043998037
14,P22,2,7,1,-450.0,-12.60412912808349,216.8269239780002,217.1769204049997,126.0,3.5291561558633773,16.0,0.4481468134429685,-110.0,-3.0810093424204084,-0.24118353899939393
15,P22,2,6,1,-450.0,-12.60412912808349,223.02650569700018,223.26014131800002,84.0,2.3527707705755847,-71.0,-1.9886514846531724,-155.0,-4.341422255228757,-0.3404619479988469
16,P22,2,3,2,450.0,12.60412912808349,229.19301576500038,229.31016188499962,-42.0,-1.1763853852877924,57.0,1.5965230228905751,-99.0,-2.7729084081783677,-0.6900961409992306
17,P22,2,2,2,450.0,12.60412912808349,235.59307283599992,235.82654797900068,-84.0,-2.3527707705755847,59.0,1.6525413745709465,-143.0,-4.005312145146531,-0.324322354998003
18,P22,2,5,1,-450.0,-12.60412912808349,241.74361326300095,241.8607781940009,42.0,1.1763853852877924,-60.0,-1.680550550411132,-102.0,-2.8569359356989237,-0.28985655999895243
19,P22,2,4,1,-450.0,-12.60412912808349,247.75724946599985,247.74057949500093,0.0,0.0,-92.0,-2.576844177297069,-92.0,-2.576844177297069,-0.8771311359978426
