,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
0,P25,1,3,2,450.0,12.60412912808349,107.95094706000054,108.06769185600024,-42.0,-1.1763853852877924,-24.0,-0.6722202201644528,-18.0,-0.5041651651233395,-0.33594608000021253
1,P25,1,4,1,-450.0,-12.60412912808349,113.89751517300101,113.88034909199996,0.0,0.0,-4.0,-0.11203670336074212,-4.0,-0.11203670336074212,-0.2570125210004335
2,P25,1,4,2,450.0,12.60412912808349,119.63440171700131,119.61774578900076,0.0,0.0,29.0,0.8122660993653803,-29.0,-0.8122660993653803,-0.053242460000547
3,P25,1,7,1,-450.0,-12.60412912808349,125.16810476200044,125.5182617190003,126.0,3.5291561558633773,41.0,1.1483762094476069,-85.0,-2.38077994641577,-0.13670481799999834
4,P25,1,6,1,-450.0,-12.60412912808349,131.16855103300077,131.40211356300097,84.0,2.3527707705755847,34.0,0.9523119785663081,-50.0,-1.4004587920092766,0.3310445340011938
5,P25,1,1,2,450.0,12.60412912808349,136.5685728540011,136.91880397400018,-126.0,-3.5291561558633773,11.0,0.3081009342420408,-137.0,-3.8372570901054184,0.13109836200055724
6,P25,1,3,1,-450.0,-12.60412912808349,0.0,142.16889492200062,-42.0,-1.1763853852877924,-81.0,-2.2687432430550283,-39.0,-1.0923578577672357,0.030377532000784413
7,P25,1,7,2,450.0,12.60412912808349,0.0,147.28605536299983,126.0,3.5291561558633773,147.0,4.117348848507273,-21.0,-0.5881926926438962,0.1970557699987694
8,P25,1,1,1,-450.0,-12.60412912808349,0.0,152.23548113300058,-126.0,-3.5291561558633773,-150.0,-4.201376376027829,-24.0,-0.6722202201644528,-0.18540918200051237
9,P25,1,5,2,450.0,12.60412912808349,0.0,157.80168524300097,42.0,1.1763853852877924,82.0,2.2967524188952138,-40.0,-1.1203670336074214,0.36377659200115886
10,P25,1,6,2,450.0,12.60412912808349,0.0,162.70205797000017,84.0,2.3527707705755847,123.0,3.4451286283428204,-39.0,-1.0923578577672357,0.3140432439995493
11,P25,1,2,2,450.0,12.60412912808349,167.88546651999968,168.1187608780001,-84.0,-2.3527707705755847,3.0,0.0840275275205566,-87.0,-2.436798298096141,0.2971882980000373
12,P25,1,2,1,-450.0,-12.60412912808349,0.0,173.08547622900005,-84.0,-2.3527707705755847,-141.0,-3.94929379346616,-57.0,-1.5965230228905751,0.030686898999192636
13,P25,1,5,1,-450.0,-12.60412912808349,178.56889454500015,178.68555988400112,42.0,1.1763853852877924,-35.0,-0.9803211544064936,-77.0,-2.156706539694286,0.24649560400030168
14,P25,2,5,2,450.0,12.60412912808349,0.0,221.96957793900037,42.0,1.1763853852877924,86.0,2.4087891222559557,-44.0,-1.2324037369681633,0.26409779399909894
15,P25,2,5,1,-450.0,-12.60412912808349,227.20291079799972,227.3195539139997,42.0,1.1763853852877924,-28.0,-0.7842569235251949,-70.0,-1.9606423088129872,0.31363115899875993
