,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
0,P8,1,6,1,-450.0,-12.60412912808349,130.82706390800013,131.06045721500413,84.0,2.3527707705755847,-59.0,-1.6525413745709465,-143.0,-4.005312145146531,-0.6073269819898997
1,P8,1,1,2,450.0,12.60412912808349,136.96045325500017,137.31041613100388,-126.0,-3.5291561558633773,13.0,0.36411928592241194,-139.0,-3.8932754417857893,-0.8566047770000296
2,P8,1,3,1,-450.0,-12.60412912808349,0.0,143.34373196400702,-42.0,-1.1763853852877924,-123.0,-3.4451286283428204,-81.0,-2.2687432430550283,-0.740087609985494
3,P8,1,5,1,-450.0,-12.60412912808349,149.36046494000766,149.47736740400433,42.0,1.1763853852877924,-95.0,-2.660871704817626,-137.0,-3.8372570901054184,-0.640478589994018
4,P8,1,7,1,-450.0,-12.60412912808349,155.39395416800107,155.74392767999962,126.0,3.5291561558633773,-13.0,-0.36411928592241194,-139.0,-3.8932754417857893,-0.30761665699537843
5,P8,1,1,1,-450.0,-12.60412912808349,0.0,160.97745952400146,-126.0,-3.5291561558633773,-146.0,-4.089339672667088,-20.0,-0.5601835168037107,-0.3743500559940003
6,P8,1,7,2,450.0,12.60412912808349,0.0,166.2773928969982,126.0,3.5291561558633773,157.0,4.397440606909128,-31.0,-0.8682844510457515,-0.42375337600242347
7,P8,1,4,1,-450.0,-12.60412912808349,171.9774942100048,171.96075477200793,0.0,0.0,-133.0,-3.7252203867446756,-133.0,-3.7252203867446756,-0.32377975998679176
8,P8,1,2,1,-450.0,-12.60412912808349,0.0,177.32765520500834,-84.0,-2.3527707705755847,-153.0,-4.285403903548386,-69.0,-1.9326331329728017,-0.890258230996551
9,P8,1,6,2,450.0,12.60412912808349,0.0,183.27760238399787,84.0,2.3527707705755847,151.0,4.229385551868015,-67.0,-1.8766147812924308,-0.8573881580086891
10,P8,1,5,2,450.0,12.60412912808349,0.0,189.31128738100233,42.0,1.1763853852877924,157.0,4.397440606909128,-115.0,-3.2210552216213357,-0.6065895289939363
11,P8,1,3,2,450.0,12.60412912808349,195.2116309330013,195.32831957600138,-42.0,-1.1763853852877924,105.0,2.940963463219481,-147.0,-4.117348848507273,-0.8401625359983882
12,P8,1,2,2,450.0,12.60412912808349,201.46211344600306,201.69539928701124,-84.0,-2.3527707705755847,85.0,2.38077994641577,-169.0,-4.733550716991355,-0.4402042769943364
13,P8,1,4,2,450.0,12.60412912808349,207.4291195400001,207.41237767600978,0.0,0.0,121.0,3.3891102766624495,-121.0,-3.3891102766624495,-0.2729661329940427
14,P8,2,7,2,450.0,12.60412912808349,0.0,238.56214611900214,126.0,3.5291561558633773,147.0,4.117348848507273,-21.0,-0.5881926926438962,-0.05720272100006696
