,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
0,P26,1,2,1,-450.0,-12.60412912808349,0.0,106.2024744779992,-84.0,-2.3527707705755847,-66.0,-1.8486056054522453,18.0,0.5041651651233395,-2.1330896250037767
1,P26,1,4,1,-450.0,-12.60412912808349,113.6522015699993,113.63590843000202,0.0,0.0,-47.0,-1.31643126448872,-47.0,-1.31643126448872,-2.132850027999666
2,P26,1,3,2,450.0,12.60412912808349,121.06912150000062,121.18584877300236,-42.0,-1.1763853852877924,-38.0,-1.06434868192705,-4.0,-0.11203670336074212,-0.7332348599993566
3,P26,1,2,2,450.0,12.60412912808349,127.21944575000089,127.4524587670021,-84.0,-2.3527707705755847,-78.0,-2.1847157155344714,-6.0,-0.1680550550411132,-0.6673377580009401
4,P26,1,7,1,-450.0,-12.60412912808349,133.41940496900133,133.76915698399898,126.0,3.5291561558633773,44.0,1.2324037369681633,-82.0,-2.2967524188952138,-1.8676306070010469
5,P26,1,3,1,-450.0,-12.60412912808349,0.0,140.81968673899974,-42.0,-1.1763853852877924,-101.0,-2.828926759858738,-59.0,-1.6525413745709465,-1.3168273560004309
6,P26,1,6,1,-450.0,-12.60412912808349,147.45299933600108,147.6863655390007,84.0,2.3527707705755847,7.0,0.19606423088129873,-77.0,-2.156706539694286,-1.0833785430004355
7,P26,1,4,2,450.0,12.60412912808349,154.0865525270019,154.06974016000095,0.0,0.0,35.0,0.9803211544064936,-35.0,-0.9803211544064936,-1.0832949499999813
8,P26,1,1,1,-450.0,-12.60412912808349,0.0,160.11978742000065,-126.0,-3.5291561558633773,-128.0,-3.585174507543748,-2.0,-0.05601835168037106,-0.6165652359995875
9,P26,1,7,2,450.0,12.60412912808349,0.0,165.70355607700185,126.0,3.5291561558633773,141.0,3.94929379346616,-15.0,-0.420137637602783,-0.3662432290002471
10,P26,1,5,2,450.0,12.60412912808349,0.0,171.27041278600154,42.0,1.1763853852877924,64.0,1.792587253771874,-22.0,-0.6162018684840816,-0.416367549001734
11,P26,1,6,2,450.0,12.60412912808349,0.0,176.77067239499956,84.0,2.3527707705755847,122.0,3.417119452502635,-38.0,-1.06434868192705,-0.46664270700057386
12,P26,1,1,2,450.0,12.60412912808349,182.55442874100117,182.9045480370005,-126.0,-3.5291561558633773,4.0,0.11203670336074212,-130.0,-3.6411928592241187,-0.8825386759999674
13,P26,1,5,1,-450.0,-12.60412912808349,189.10358353700212,189.22064542800217,42.0,1.1763853852877924,-37.0,-1.0363395060868645,-79.0,-2.212724891374657,-0.08286056599899894
14,P26,2,7,1,-450.0,-12.60412912808349,230.08774834500218,230.43773939400126,126.0,3.5291561558633773,56.0,1.5685138470503899,-70.0,-1.9606423088129872,-0.3499155329991481
15,P26,2,3,2,450.0,12.60412912808349,236.08780871899944,236.20450012899892,-42.0,-1.1763853852877924,14.0,0.39212846176259747,-56.0,-1.5685138470503899,-0.41718422200210625
16,P26,2,6,2,450.0,12.60412912808349,0.0,241.6879090930015,84.0,2.3527707705755847,101.0,2.828926759858738,-17.0,-0.47615598928315406,-0.06637372800105368
17,P26,2,5,2,450.0,12.60412912808349,0.0,246.93804873599947,42.0,1.1763853852877924,77.0,2.156706539694286,-35.0,-0.9803211544064936,-0.033188757002790226
18,P26,2,6,1,-450.0,-12.60412912808349,252.27158390399927,252.50499680999928,84.0,2.3527707705755847,55.0,1.5405046712102042,-29.0,-0.8122660993653803,-0.14951594100057264
19,P26,2,4,1,-450.0,-12.60412912808349,257.971520072002,257.95498100999976,0.0,0.0,-40.0,-1.1203670336074214,-40.0,-1.1203670336074214,-0.18269082500046352
20,P26,2,1,2,450.0,12.60412912808349,263.45493867000187,263.804775618999,-126.0,-3.5291561558633773,-83.0,-2.3247615947353992,-43.0,-1.2043945611279778,-1.0662213470022834
21,P26,2,7,2,450.0,12.60412912808349,0.0,269.8388856450001,126.0,3.5291561558633773,129.0,3.613183683383933,-3.0,-0.0840275275205566,-0.23372835500049405
22,P26,2,1,1,-450.0,-12.60412912808349,0.0,275.0558651400024,-126.0,-3.5291561558633773,-141.0,-3.94929379346616,-15.0,-0.420137637602783,-0.44905884499894455
23,P26,2,3,1,-450.0,-12.60412912808349,0.0,280.70599253600085,-42.0,-1.1763853852877924,-71.0,-1.9886514846531724,-29.0,-0.8122660993653803,-0.13294474000213086
24,P26,2,2,1,-450.0,-12.60412912808349,0.0,285.9230054139989,-84.0,-2.3527707705755847,-135.0,-3.7812387384250465,-51.0,-1.4284679678494618,-0.38256906200331287
25,P26,2,4,2,450.0,12.60412912808349,291.6232101550013,291.606154674002,0.0,0.0,38.0,1.06434868192705,-38.0,-1.06434868192705,-0.13284688899875619
26,P26,2,2,2,450.0,12.60412912808349,297.0552980100001,297.28884043400103,-84.0,-2.3527707705755847,-23.0,-0.6442110443242672,-61.0,-1.7085597262513175,-0.6168144250004843
27,P26,2,5,1,-450.0,-12.60412912808349,303.2221270750015,303.33912640199924,42.0,1.1763853852877924,-40.0,-1.1203670336074214,-82.0,-2.2967524188952138,-0.782673068002623
28,P26,3,4,1,-450.0,-12.60412912808349,330.0729143030003,330.0560002860002,0.0,0.0,-67.0,-1.8766147812924308,-67.0,-1.8766147812924308,-0.24972537700159592
29,P26,3,5,2,450.0,12.60412912808349,0.0,335.48934182800076,42.0,1.1763853852877924,72.0,2.016660660493358,-30.0,-0.840275275205566,-0.2338948030010215
30,P26,3,1,2,450.0,12.60412912808349,341.022897068,341.37275761300043,-126.0,-3.5291561558633773,-40.0,-1.1203670336074214,-86.0,-2.4087891222559557,-0.6003633170003013
31,P26,3,6,2,450.0,12.60412912808349,0.0,347.0397984789997,84.0,2.3527707705755847,86.0,2.4087891222559557,-2.0,-0.05601835168037106,-0.13265574100296362
32,P26,3,4,2,450.0,12.60412912808349,352.47308857499957,352.4562813320008,0.0,0.0,40.0,1.1203670336074214,-40.0,-1.1203670336074214,-0.08289916700232425
33,P26,3,5,1,-450.0,-12.60412912808349,357.8398944440014,357.9565784450024,42.0,1.1763853852877924,-14.0,-0.39212846176259747,-56.0,-1.5685138470503899,-0.08286104299986619
34,P26,3,7,1,-450.0,-12.60412912808349,363.3565574070017,363.70680507,126.0,3.5291561558633773,46.0,1.2884220886485345,-80.0,-2.240734067214843,-0.7668304350008839
35,P26,3,3,2,450.0,12.60412912808349,369.7899267920002,369.9065539680014,-42.0,-1.1763853852877924,-24.0,-0.6722202201644528,-18.0,-0.5041651651233395,-0.800067873999069
36,P26,3,1,1,-450.0,-12.60412912808349,0.0,375.67375311700016,-126.0,-3.5291561558633773,-133.0,-3.7252203867446756,-7.0,-0.19606423088129873,-0.09954684800322866
37,P26,3,2,1,-450.0,-12.60412912808349,0.0,380.857637592002,-84.0,-2.3527707705755847,-136.0,-3.8092479142652325,-52.0,-1.4564771436896478,-0.716073255000083
38,P26,3,3,1,-450.0,-12.60412912808349,0.0,386.77466062000167,-42.0,-1.1763853852877924,-108.0,-3.0249909907400374,-66.0,-1.8486056054522453,-0.49978991399984807
39,P26,3,2,2,450.0,12.60412912808349,392.5915906810005,392.824836374999,-84.0,-2.3527707705755847,-40.0,-1.1203670336074214,-44.0,-1.2324037369681633,-0.7998319530015578
40,P26,3,6,1,-450.0,-12.60412912808349,398.9573161570006,399.1910487940004,84.0,2.3527707705755847,-28.0,-0.7842569235251949,-112.0,-3.1370276941007798,-0.24944492800204898
41,P26,3,7,2,450.0,12.60412912808349,0.0,404.4241449410001,126.0,3.5291561558633773,147.0,4.117348848507273,-21.0,-0.5881926926438962,-0.19969587300147396
42,P26,4,7,2,450.0,12.60412912808349,0.0,425.1909615170007,126.0,3.5291561558633773,144.0,4.033321320986716,-18.0,-0.5041651651233395,-0.41659449800135917
43,P26,4,6,1,-450.0,-12.60412912808349,430.9244226939991,431.1578184579994,84.0,2.3527707705755847,15.0,0.420137637602783,-69.0,-1.9326331329728017,-0.45024108000143315
44,P26,4,1,1,-450.0,-12.60412912808349,0.0,436.55786255800194,-126.0,-3.5291561558633773,-144.0,-4.033321320986716,-18.0,-0.5041651651233395,-0.46660743900065427
45,P26,4,2,2,450.0,12.60412912808349,442.32456557600017,442.55785591699896,-84.0,-2.3527707705755847,-18.0,-0.5041651651233395,-66.0,-1.8486056054522453,-0.23316431600323995
46,P26,4,6,2,450.0,12.60412912808349,0.0,447.85807530199963,84.0,2.3527707705755847,127.0,3.5571653317035623,-43.0,-1.2043945611279778,-0.1670095930021489
47,P26,4,3,1,-450.0,-12.60412912808349,0.0,453.20840059400143,-42.0,-1.1763853852877924,-141.0,-3.94929379346616,-99.0,-2.7729084081783677,-0.3831454159990244
48,P26,4,3,2,450.0,12.60412912808349,458.8915089370021,459.0080743079998,-42.0,-1.1763853852877924,38.0,1.06434868192705,-80.0,-2.240734067214843,-0.4329092120024143
49,P26,4,4,1,-450.0,-12.60412912808349,464.7546563950018,464.73758899400127,0.0,0.0,-90.0,-2.5208258256166975,-90.0,-2.5208258256166975,-0.2711620049994963
50,P26,4,4,2,450.0,12.60412912808349,470.32486120700196,470.30841893199977,0.0,0.0,60.0,1.680550550411132,-60.0,-1.680550550411132,-0.2998339150035463
51,P26,4,2,1,-450.0,-12.60412912808349,0.0,475.69169185099963,-84.0,-2.3527707705755847,-121.0,-3.3891102766624495,-37.0,-1.0363395060868645,-0.46720420900237514
52,P26,4,7,1,-450.0,-12.60412912808349,481.47592082100164,481.82576505399993,126.0,3.5291561558633773,-3.0,-0.0840275275205566,-129.0,-3.613183683383933,-1.4665402240025287
