,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
0,P16,1,6,2,450.0,12.60412912808349,0.0,93.3651259679973,84.0,2.3527707705755847,101.0,2.828926759858738,-17.0,-0.47615598928315406,-0.7297817900034715
1,P16,1,7,1,-450.0,-12.60412912808349,99.78227240499837,100.13210960499782,126.0,3.5291561558633773,27.0,0.7562477476850094,-99.0,-2.7729084081783677,-0.6961512350026169
2,P16,1,5,1,-450.0,-12.60412912808349,106.51549345400053,106.63240325199877,42.0,1.1763853852877924,-89.0,-2.492816649776512,-131.0,-3.6692020350643046,-0.2121090130021912
3,P16,1,7,2,450.0,12.60412912808349,0.0,112.16571210999973,126.0,3.5291561558633773,155.0,4.341422255228757,-29.0,-0.8122660993653803,-0.2959732650015212
4,P16,1,5,2,450.0,12.60412912808349,0.0,118.01661442099794,42.0,1.1763853852877924,120.0,3.361101100822264,-78.0,-2.1847157155344714,0.2377538079963415
5,P16,1,3,2,450.0,12.60412912808349,123.45023909799784,123.56604639799843,-42.0,-1.1763853852877924,27.0,0.7562477476850094,-69.0,-1.9326331329728017,-0.16253149800104438
6,P16,1,1,1,-450.0,-12.60412912808349,0.0,129.05024555499767,-126.0,-3.5291561558633773,-158.0,-4.425449782749314,-32.0,-0.896293626885937,-0.4118383890017867
7,P16,1,1,2,450.0,12.60412912808349,135.14899845699983,135.49869711899737,-126.0,-3.5291561558633773,-7.0,-0.19606423088129873,-119.0,-3.3330919249820785,0.07032915999661782
8,P16,1,6,1,-450.0,-12.60412912808349,141.0987525950004,141.33210286999747,84.0,2.3527707705755847,-46.0,-1.2884220886485345,-130.0,-3.6411928592241187,-0.8129746720042021
9,P16,1,2,1,-450.0,-12.60412912808349,0.0,147.5991653639976,-84.0,-2.3527707705755847,-121.0,-3.3891102766624495,-37.0,-1.0363395060868645,-0.012526491002063267
10,P16,1,2,2,450.0,12.60412912808349,153.29923428099937,153.53204614399874,-84.0,-2.3527707705755847,-32.0,-0.896293626885937,-52.0,-1.4564771436896478,0.06983883299835725
11,P16,1,4,2,450.0,12.60412912808349,159.1661138089985,159.14862425599858,0.0,0.0,89.0,2.492816649776512,-89.0,-2.492816649776512,0.10362210399762262
12,P16,1,3,1,-450.0,-12.60412912808349,0.0,164.61485087799883,-42.0,-1.1763853852877924,-134.0,-3.7532295625848615,-92.0,-2.576844177297069,-0.029996655001014005
13,P16,1,4,1,-450.0,-12.60412912808349,170.3320616710007,170.31603090299905,0.0,0.0,-61.0,-1.7085597262513175,-61.0,-1.7085597262513175,0.1373982929981139
