,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
0,P7,1,1,2,450.0,12.60412912808349,69.1854351899965,69.53559308699914,-126.0,-3.5291561558633773,-135.0,-3.7812387384250465,9.0,0.25208258256166977,-0.6127605560031952
1,P7,1,6,2,450.0,12.60412912808349,0.0,75.40186334800092,84.0,2.3527707705755847,99.0,2.7729084081783677,-15.0,-0.420137637602783,-1.9792815179971512
2,P7,1,1,1,-450.0,-12.60412912808349,0.0,82.51892049399612,-126.0,-3.5291561558633773,-131.0,-3.6692020350643046,-5.0,-0.14004587920092768,-0.8455313669983298
3,P7,1,6,1,-450.0,-12.60412912808349,88.85111062100623,89.08420690399362,84.0,2.3527707705755847,51.0,1.4284679678494618,-33.0,-0.9243028027261226,-0.5302975689992309
4,P7,1,4,2,450.0,12.60412912808349,95.10214822899434,95.08548184100073,0.0,0.0,83.0,2.3247615947353992,-83.0,-2.3247615947353992,-0.6458289680012967
5,P7,1,7,2,450.0,12.60412912808349,0.0,100.86746023299929,126.0,3.5291561558633773,135.0,3.7812387384250465,-9.0,-0.25208258256166977,-0.24655512800381985
6,P7,1,2,1,-450.0,-12.60412912808349,0.0,106.36775168600434,-84.0,-2.3527707705755847,-107.0,-2.996981814899852,-23.0,-0.6442110443242672,-1.0970003929978702
7,P7,1,5,1,-450.0,-12.60412912808349,112.95210689600208,113.0688947650051,42.0,1.1763853852877924,-4.0,-0.11203670336074212,-46.0,-1.2884220886485345,-0.7623801559966523
8,P7,1,3,2,450.0,12.60412912808349,119.31994733499596,119.43556608600193,-42.0,-1.1763853852877924,-28.0,-0.7842569235251949,-14.0,-0.39212846176259747,-0.5130718879954657
9,P7,1,5,2,450.0,12.60412912808349,0.0,125.31706668400147,42.0,1.1763853852877924,77.0,2.156706539694286,-35.0,-0.9803211544064936,-0.7150767429993721
10,P7,1,7,1,-450.0,-12.60412912808349,131.50025439700403,131.85090628400212,126.0,3.5291561558633773,76.0,2.1286973638541,-50.0,-1.4004587920092766,0.10272017700481229
11,P7,1,2,2,450.0,12.60412912808349,137.217628917002,137.45027920200664,-84.0,-2.3527707705755847,-18.0,-0.5041651651233395,-66.0,-1.8486056054522453,-0.563352937984746
12,P7,1,4,1,-450.0,-12.60412912808349,143.48475440499897,143.46826995800075,0.0,0.0,-65.0,-1.8205964296120594,-65.0,-1.8205964296120594,-0.5785546139959479
13,P7,1,3,1,-450.0,-12.60412912808349,0.0,149.40026045800187,-42.0,-1.1763853852877924,-83.0,-2.3247615947353992,-41.0,-1.1483762094476069,-0.8144996729970444
14,P7,2,3,2,450.0,12.60412912808349,183.6512096229999,183.76737931500247,-42.0,-1.1763853852877924,0.0,0.0,-42.0,-1.1763853852877924,-0.8292469379957765
15,P7,2,4,2,450.0,12.60412912808349,190.0839077940036,190.06794414599426,0.0,0.0,58.0,1.6245321987307606,-58.0,-1.6245321987307606,-0.5791291200002888
16,P7,2,3,1,-450.0,-12.60412912808349,0.0,196.0179719919979,-42.0,-1.1763853852877924,-74.0,-2.072679012173729,-32.0,-0.896293626885937,-0.26281390599615406
17,P7,2,7,1,-450.0,-12.60412912808349,201.76757661800366,202.11782113400113,126.0,3.5291561558633773,43.0,1.2043945611279778,-83.0,-2.3247615947353992,-0.09580432699294761
18,P7,2,6,2,450.0,12.60412912808349,0.0,207.46801740399678,84.0,2.3527707705755847,107.0,2.996981814899852,-23.0,-0.6442110443242672,-0.8796588830009568
19,P7,2,1,2,450.0,12.60412912808349,213.83484473699355,214.18504762099474,-126.0,-3.5291561558633773,-49.0,-1.3724496161690911,-77.0,-2.156706539694286,-0.11260874000436161
20,P7,2,4,1,-450.0,-12.60412912808349,219.78373066399945,219.7671321490052,0.0,0.0,-24.0,-0.6722202201644528,-24.0,-0.6722202201644528,-0.31283224798971787
21,P7,2,1,1,-450.0,-12.60412912808349,0.0,225.200172087003,-126.0,-3.5291561558633773,-137.0,-3.8372570901054184,-11.0,-0.3081009342420408,-1.096469737996813
22,P7,2,6,1,-450.0,-12.60412912808349,231.76731884099718,232.00059722800506,84.0,2.3527707705755847,-16.0,-0.4481468134429685,-100.0,-2.800917584018553,-1.9469798709906172
23,P7,2,7,2,450.0,12.60412912808349,0.0,239.06692432699492,126.0,3.5291561558633773,129.0,3.613183683383933,-3.0,-0.0840275275205566,-0.3130712370038964
24,P7,2,5,1,-450.0,-12.60412912808349,244.85123294999357,244.96716336900136,42.0,1.1763853852877924,-12.0,-0.3361101100822264,-54.0,-1.5124954953700187,-0.1966973239905201
25,P7,2,5,2,450.0,12.60412912808349,0.0,250.51751998100372,42.0,1.1763853852877924,88.0,2.4648074739363266,-46.0,-1.2884220886485345,-0.129222587987897
26,P7,2,2,1,-450.0,-12.60412912808349,0.0,255.90099555700726,-84.0,-2.3527707705755847,-123.0,-3.4451286283428204,-39.0,-1.0923578577672357,-0.845792657986749
27,P7,2,2,2,450.0,12.60412912808349,262.2173262550059,262.450782297994,-84.0,-2.3527707705755847,8.0,0.22407340672148424,-92.0,-2.576844177297069,-0.9303614370001014
28,P7,3,7,1,-450.0,-12.60412912808349,298.2007183539972,298.55096234800294,126.0,3.5291561558633773,69.0,1.9326331329728017,-57.0,-1.5965230228905751,-0.47994227999879513
29,P7,3,6,2,450.0,12.60412912808349,0.0,304.28496380300203,84.0,2.3527707705755847,111.0,3.1090185182605943,-27.0,-0.7562477476850094,-0.14605475300049875
30,P7,3,4,1,-450.0,-12.60412912808349,309.91828017300577,309.90132207800343,0.0,0.0,-8.0,-0.22407340672148424,-8.0,-0.22407340672148424,-0.0961155469994992
31,P7,3,1,1,-450.0,-12.60412912808349,0.0,315.1337310109957,-126.0,-3.5291561558633773,-131.0,-3.6692020350643046,-5.0,-0.14004587920092768,-1.0473629049956799
32,P7,3,5,2,450.0,12.60412912808349,0.0,321.55115668999497,42.0,1.1763853852877924,59.0,1.6525413745709465,-17.0,-0.47615598928315406,-0.1291934220062103
33,P7,3,3,2,450.0,12.60412912808349,327.16763479499787,327.28430983600265,-42.0,-1.1763853852877924,-9.0,-0.25208258256166977,-33.0,-0.9243028027261226,0.003589696003473364
34,P7,3,5,1,-450.0,-12.60412912808349,332.7510648489988,332.86727425399295,42.0,1.1763853852877924,16.0,0.4481468134429685,-26.0,-0.7282385718448239,-0.1796278490073746
