,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
0,P17,1,7,2,450.0,12.60412912808349,0.0,40.74632561300132,126.0,3.5291561558633773,114.0,3.1930460457811503,12.0,0.3361101100822264,-1.1808533959974739
1,P17,1,4,2,450.0,12.60412912808349,47.263663666000866,47.24668195600134,0.0,0.0,57.0,1.5965230228905751,-57.0,-1.5965230228905751,-0.6479919659977895
2,P17,1,7,1,-450.0,-12.60412912808349,53.23000126000079,53.58062035900002,126.0,3.5291561558633773,76.0,2.1286973638541,-50.0,-1.4004587920092766,-0.5467773869986559
3,P17,1,2,2,450.0,12.60412912808349,59.46327966100034,59.696489024001494,-84.0,-2.3527707705755847,-30.0,-0.840275275205566,-54.0,-1.5124954953700187,-1.215189313998053
4,P17,1,1,1,-450.0,-12.60412912808349,0.0,65.89655303700056,-126.0,-3.5291561558633773,-146.0,-4.089339672667088,-20.0,-0.5601835168037107,-0.46408221699857677
5,P17,1,3,2,450.0,12.60412912808349,71.69661367200024,71.81326078800157,-42.0,-1.1763853852877924,23.0,0.6442110443242672,-65.0,-1.8205964296120594,-0.6482935969979735
6,P17,1,6,2,450.0,12.60412912808349,0.0,77.54688017599983,84.0,2.3527707705755847,124.0,3.473137804183006,-40.0,-1.1203670336074214,-0.38098411499959184
7,P17,1,4,1,-450.0,-12.60412912808349,83.24668342800032,83.23008731200025,0.0,0.0,-66.0,-1.8486056054522453,-66.0,-1.8486056054522453,-0.3982286959999328
8,P17,1,2,1,-450.0,-12.60412912808349,0.0,88.71376274600152,-84.0,-2.3527707705755847,-116.0,-3.249064397461521,-32.0,-0.896293626885937,-0.4303761379978823
9,P17,1,6,1,-450.0,-12.60412912808349,94.46415981100108,94.69752817300105,84.0,2.3527707705755847,30.0,0.840275275205566,-54.0,-1.5124954953700187,-0.28066965699872526
10,P17,1,1,2,450.0,12.60412912808349,100.29796629700104,100.64771765099977,-126.0,-3.5291561558633773,-51.0,-1.4284679678494618,-75.0,-2.1006881880139145,-0.3137525980000646
11,P17,1,5,2,450.0,12.60412912808349,0.0,106.16480545800005,42.0,1.1763853852877924,96.0,2.6888808806578113,-54.0,-1.5124954953700187,-0.16375035300006857
12,P17,1,5,1,-450.0,-12.60412912808349,111.64808600700053,111.7646882959998,42.0,1.1763853852877924,-10.0,-0.28009175840185535,-52.0,-1.4564771436896478,-0.44631151399880764
13,P17,1,3,1,-450.0,-12.60412912808349,0.0,117.4307439990007,-42.0,-1.1763853852877924,-58.0,-1.6245321987307606,-16.0,-0.4481468134429685,-0.4308150009983365
14,P17,2,4,2,450.0,12.60412912808349,138.26392362099978,138.24745517700103,0.0,0.0,69.0,1.9326331329728017,-69.0,-1.9326331329728017,-0.4640265259986336
15,P17,2,7,2,450.0,12.60412912808349,0.0,143.69729391500005,126.0,3.5291561558633773,146.0,4.089339672667088,-20.0,-0.5601835168037107,-0.2640163139985816
16,P17,2,3,1,-450.0,-12.60412912808349,0.0,149.1809529230013,-42.0,-1.1763853852877924,-59.0,-1.6525413745709465,-17.0,-0.47615598928315406,-0.2306746279973595
17,P17,2,7,1,-450.0,-12.60412912808349,154.74761998400027,155.09754310300013,126.0,3.5291561558633773,109.0,3.053000166580223,-17.0,-0.47615598928315406,-0.11443405199861445
18,P17,2,6,1,-450.0,-12.60412912808349,160.54729335100092,160.78107809200083,84.0,2.3527707705755847,43.0,1.2043945611279778,-41.0,-1.1483762094476069,-0.2135765029979666
19,P17,2,2,1,-450.0,-12.60412912808349,0.0,166.09760060900044,-84.0,-2.3527707705755847,-50.0,-1.4004587920092766,34.0,0.9523119785663081,-0.41410634699968796
20,P17,2,5,1,-450.0,-12.60412912808349,171.84791186300026,171.96356805400137,42.0,1.1763853852877924,2.0,0.05601835168037106,-40.0,-1.1203670336074214,-0.41512536899790575
21,P17,2,2,2,450.0,12.60412912808349,177.6978479620011,177.93066192900005,-84.0,-2.3527707705755847,-58.0,-1.6245321987307606,-26.0,-0.7282385718448239,-0.3474202309989778
22,P17,2,1,1,-450.0,-12.60412912808349,0.0,183.24760210100067,-126.0,-3.5291561558633773,-149.0,-4.173367200187644,-23.0,-0.6442110443242672,-0.5307278679993033
23,P17,2,3,2,450.0,12.60412912808349,189.09785725000074,189.21442821900018,-42.0,-1.1763853852877924,12.0,0.3361101100822264,-54.0,-1.5124954953700187,-0.4805858849995275
24,P17,2,5,2,450.0,12.60412912808349,0.0,194.89846296200085,42.0,1.1763853852877924,71.0,1.9886514846531724,-29.0,-0.8122660993653803,-0.030644966998806922
25,P17,2,1,2,450.0,12.60412912808349,200.24785092599996,200.59798222000063,-126.0,-3.5291561558633773,-89.0,-2.492816649776512,-37.0,-1.0363395060868645,-0.3143816589981725
26,P17,2,4,1,-450.0,-12.60412912808349,206.23215942000024,206.2155740320013,0.0,0.0,-8.0,-0.22407340672148424,-8.0,-0.22407340672148424,-0.7303555629987386
27,P17,2,6,2,450.0,12.60412912808349,0.0,212.0302856240014,84.0,2.3527707705755847,120.0,3.361101100822264,-36.0,-1.008330330246679,-0.09800097499828553
28,P17,3,1,1,-450.0,-12.60412912808349,0.0,239.66332956400038,-126.0,-3.5291561558633773,-149.0,-4.173367200187644,-23.0,-0.6442110443242672,-0.46538589999909163
29,P17,3,2,2,450.0,12.60412912808349,245.46452880900142,245.69796675500038,-84.0,-2.3527707705755847,-93.0,-2.6048533531372544,9.0,0.25208258256166977,-0.13109128599899122
30,P17,3,1,2,450.0,12.60412912808349,251.16362091300107,251.51455344900023,-126.0,-3.5291561558633773,-84.0,-2.3527707705755847,-42.0,-1.1763853852877924,-0.06370700299885357
31,P17,3,4,2,450.0,12.60412912808349,256.9131398890004,256.8966229300004,0.0,0.0,69.0,1.9326331329728017,-69.0,-1.9326331329728017,-0.5151035189992399
32,P17,3,6,2,450.0,12.60412912808349,0.0,262.5129301090001,84.0,2.3527707705755847,106.0,2.9689726390596665,-22.0,-0.6162018684840816,-0.09843929599992407
33,P17,3,7,2,450.0,12.60412912808349,0.0,267.59626946200115,126.0,3.5291561558633773,150.0,4.201376376027829,-24.0,-0.6722202201644528,-0.4653523939978186
34,P17,3,5,2,450.0,12.60412912808349,0.0,273.26389939900037,42.0,1.1763853852877924,83.0,2.3247615947353992,-41.0,-1.1483762094476069,-0.1305151129981823
35,P17,3,7,1,-450.0,-12.60412912808349,278.7128383500003,279.0629507520007,126.0,3.5291561558633773,82.0,2.2967524188952138,-44.0,-1.2324037369681633,-0.3489565229992877
36,P17,3,5,1,-450.0,-12.60412912808349,284.74676696000097,284.86363992800034,42.0,1.1763853852877924,-49.0,-1.3724496161690911,-91.0,-2.5488350014568835,-0.31509169899982226
37,P17,3,2,1,-450.0,-12.60412912808349,0.0,290.26471845800006,-84.0,-2.3527707705755847,-116.0,-3.249064397461521,-32.0,-0.896293626885937,-0.38062103199990815
38,P17,3,6,1,-450.0,-12.60412912808349,295.96538825600146,296.19824070600043,84.0,2.3527707705755847,59.0,1.6525413745709465,-25.0,-0.7002293960046383,-0.7145453629982512
39,P17,3,3,1,-450.0,-12.60412912808349,0.0,302.1132667340007,-42.0,-1.1763853852877924,-65.0,-1.8205964296120594,-23.0,-0.6442110443242672,-0.06474624599832168
40,P17,3,4,1,-450.0,-12.60412912808349,307.496202362001,307.47936301900154,0.0,0.0,-8.0,-0.22407340672148424,-8.0,-0.22407340672148424,-0.19821182699706696
