,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
0,P12,1,7,1,-450.0,-12.60412912808349,130.96254247199977,131.31243486801395,126.0,3.5291561558633773,43.0,1.2043945611279778,-83.0,-2.3247615947353992,-0.9411050589988008
1,P12,1,2,1,-450.0,-12.60412912808349,0.0,137.31327904801583,-84.0,-2.3527707705755847,-4.0,-0.11203670336074212,80.0,2.240734067214843,-0.8237088439927902
2,P12,1,3,2,450.0,12.60412912808349,143.42976366099901,143.54672577499878,-42.0,-1.1763853852877924,-11.0,-0.3081009342420408,-31.0,-0.8682844510457515,-0.957068841002183
3,P12,1,5,1,-450.0,-12.60412912808349,149.79554417502368,149.9123229960096,42.0,1.1763853852877924,17.0,0.47615598928315406,-25.0,-0.7002293960046383,-1.4580635619931854
4,P12,1,3,1,-450.0,-12.60412912808349,0.0,156.54582024001866,-42.0,-1.1763853852877924,-64.0,-1.792587253771874,-22.0,-0.6162018684840816,-1.1916438729967922
5,P12,1,6,2,450.0,12.60412912808349,0.0,162.79602508799871,84.0,2.3527707705755847,80.0,2.240734067214843,4.0,0.11203670336074212,-0.7576592400146183
6,P12,1,1,1,-450.0,-12.60412912808349,0.0,168.49610049801413,-126.0,-3.5291561558633773,-112.0,-3.1370276941007798,14.0,0.39212846176259747,-0.691059672011761
7,P12,1,4,1,-450.0,-12.60412912808349,174.46273158100666,174.44616365002003,0.0,0.0,-52.0,-1.4564771436896478,-52.0,-1.4564771436896478,-0.5908186759916134
8,P12,1,5,2,450.0,12.60412912808349,0.0,180.19604655000148,42.0,1.1763853852877924,39.0,1.0923578577672357,3.0,0.0840275275205566,-0.47469320401432924
9,P12,1,7,2,450.0,12.60412912808349,0.0,185.59612803900382,126.0,3.5291561558633773,129.0,3.613183683383933,-3.0,-0.0840275275205566,-0.9081757749954704
10,P12,1,2,2,450.0,12.60412912808349,191.79618806802318,192.02955563602154,-84.0,-2.3527707705755847,0.0,0.0,-84.0,-2.3527707705755847,-0.8081997839908581
11,P12,1,4,2,450.0,12.60412912808349,198.11321786302142,198.096552144998,0.0,0.0,45.0,1.2604129128083488,-45.0,-1.2604129128083488,-0.5080821180017665
12,P12,1,6,1,-450.0,-12.60412912808349,203.88000729499618,204.1131413510011,84.0,2.3527707705755847,-42.0,-1.1763853852877924,-126.0,-3.5291561558633773,-0.4751009269966744
13,P12,1,1,2,450.0,12.60412912808349,209.86322801900678,210.21332132202224,-126.0,-3.5291561558633773,4.0,0.11203670336074212,-130.0,-3.6411928592241187,-1.0744096349808387
14,P12,2,7,1,-450.0,-12.60412912808349,249.64811806500074,249.9979921420163,126.0,3.5291561558633773,34.0,0.9523119785663081,-92.0,-2.576844177297069,-0.6418581900070421
15,P12,2,1,1,-450.0,-12.60412912808349,0.0,255.5805776870111,-126.0,-3.5291561558633773,-119.0,-3.3330919249820785,7.0,0.19606423088129873,-1.0247487550077494
16,P12,2,1,2,450.0,12.60412912808349,261.8974821160082,262.2474996030214,-126.0,-3.5291561558633773,28.0,0.7842569235251949,-154.0,-4.313413079388572,-0.3911771650018636
17,P12,2,5,1,-450.0,-12.60412912808349,267.93115670600673,268.04798402500455,42.0,1.1763853852877924,-58.0,-1.6245321987307606,-100.0,-2.800917584018553,-0.4407408889965154
18,P12,2,4,1,-450.0,-12.60412912808349,273.78127278000466,273.7642450029962,0.0,0.0,-86.0,-2.4087891222559557,-86.0,-2.4087891222559557,-0.8911760920018423
19,P12,2,2,2,450.0,12.60412912808349,279.9478601840092,280.1811595580075,-84.0,-2.3527707705755847,32.0,0.896293626885937,-116.0,-3.249064397461521,-1.3910227990127169
20,P12,2,2,1,-450.0,-12.60412912808349,0.0,286.6146259670204,-84.0,-2.3527707705755847,-129.0,-3.613183683383933,-45.0,-1.2604129128083488,-0.19109325998579152
21,P12,2,6,1,-450.0,-12.60412912808349,292.08129091101,292.3145690920064,84.0,2.3527707705755847,-52.0,-1.4564771436896478,-136.0,-3.8092479142652325,-0.7750875460042153
22,P12,2,7,2,450.0,12.60412912808349,0.0,298.01482661502087,126.0,3.5291561558633773,140.0,3.9212846176259744,-14.0,-0.39212846176259747,-0.5579368309990969
23,P12,2,3,1,-450.0,-12.60412912808349,0.0,303.7316391910135,-42.0,-1.1763853852877924,-95.0,-2.660871704817626,-53.0,-1.4844863195298332,-0.857535557996016
24,P12,2,3,2,450.0,12.60412912808349,309.8651735559979,309.9816102980112,-42.0,-1.1763853852877924,47.0,1.31643126448872,-89.0,-2.492816649776512,-0.5741967020148877
25,P12,2,6,2,450.0,12.60412912808349,0.0,315.5984568010026,84.0,2.3527707705755847,108.0,3.0249909907400374,-24.0,-0.6722202201644528,-0.4243661260115914
26,P12,2,4,2,450.0,12.60412912808349,321.3151075190108,321.29840881499695,0.0,0.0,63.0,1.7645780779316886,-63.0,-1.7645780779316886,-0.20765069502522238
27,P12,2,5,2,450.0,12.60412912808349,0.0,326.68187054101145,42.0,1.1763853852877924,95.0,2.660871704817626,-53.0,-1.4844863195298332,-0.47429588399245404
28,P12,3,1,1,-450.0,-12.60412912808349,0.0,674.5210875339981,-126.0,-3.5291561558633773,-79.0,-2.212724891374657,47.0,1.31643126448872,-0.7575171530188527
29,P12,3,1,2,450.0,12.60412912808349,680.5711406299961,680.9213225240237,-126.0,-3.5291561558633773,27.0,0.7562477476850094,-153.0,-4.285403903548386,-0.4242346120008733
30,P12,3,3,1,-450.0,-12.60412912808349,0.0,686.5212834690174,-42.0,-1.1763853852877924,-78.0,-2.1847157155344714,-36.0,-1.008330330246679,-0.757396945002256
